QQ号码,官方网址,店铺名称,拿货地址,电话
QQ：392601157,http://shop1042203.k3.cn,慧源鞋厂,拿货地址： 温岭市 横峰   东塘工业区广冠路65号  ,15058623233
QQ：1101060138,http://shop1042194.k3.cn,盛森鞋业,拿货地址： 温岭市 夹屿   欧风路128号  ,18237042933
QQ：1097474597,http://shop1042118.k3.cn,天依鞋业,拿货地址： 温岭市 夹屿   双峰大道12号  ,13732914616
QQ：302984637,http://shop1042205.k3.cn,欣蔓鞋业,拿货地址： 温岭市 城北街道   麻车村447号  ,15557699535
QQ：290940958,http://shop1042124.k3.cn,启东鞋业,拿货地址： 温岭市 城北街道   花桥村351号  ,13336760316
QQ：320844961,http://shop1042172.k3.cn,啊山女鞋,拿货地址： 温岭市 横峰   东塘新区15号  ,13858605992
QQ：1052018686,http://shop1042084.k3.cn,而贝鞋厂分店,拿货地址： 温岭市 城北街道   杨家渭别墅区1幢2号  ,13336755422
QQ：972299540,http://shop1042113.k3.cn,阿雨女鞋,拿货地址： 温岭市 夹屿    双峰大道   双峰一区85号  ,18989786203
QQ：15967671639,http://shop1042129.k3.cn,艾美诗女鞋,拿货地址： 温岭市 横峰    横石路   横石中路179号  ,15967671639
QQ：498974456,http://shop1042136.k3.cn,嫚可妮鞋业,拿货地址： 温岭市 夹屿   金施村A区190号  ,13736510585 15381814532
QQ：2489146047,http://shop1042107.k3.cn,鑫虎鞋业,拿货地址： 温岭市 城北街道   沧浦村工业区2幢3楼  ,13666826126
QQ：516105104,http://quaesy.k3.cn,葵奚女鞋,拿货地址： 温岭市 夹屿   光明村樟皇169号  ,13676691639 15557193222
QQ：2689615445,http://shop1042088.k3.cn,星宇鞋业,拿货地址： 温岭市 城北街道   沧浦村二区3幢1号  ,13018831850 15974082581
QQ：1320976506,http://shop1042095.k3.cn,洛瑜女鞋,拿货地址： 温岭市 夹屿    双峰大道   双峰一区170号  ,18750549112
QQ：691705078,http://shop1042038.k3.cn,便宜多鞋铺,拿货地址： 温岭市 横峰    横石路   横石东路黄泥桥101号  ,15805864383
QQ：493369770,http://shop1042060.k3.cn,台州市椒江卡芯妮电子商务商行,拿货地址： 温岭市 城北街道    沧浦村   九份工业区  ,18968533730
QQ：1038838043,http://shop1042028.k3.cn,李大小姐,拿货地址： 温岭市 横峰   下洋林47号  ,13566479799
QQ：1436510698,http://1436510698.k3.cn,淘脚丫,拿货地址： 温岭市 横峰   下洋林鞋业园5幢3号  ,18361200068
QQ：2023779401,http://shop1042020.k3.cn,锦鲤鞋业,拿货地址： 温岭市 城北街道   石粘新村A区20幢6号  ,13598373643
QQ：755233969,http://shop1041999.k3.cn,万鑫源鞋业,拿货地址： 温岭市 城北街道   沧浦村工业区9幢3楼  ,18267691313 13586289096
QQ：1941964523,http://shop1042029.k3.cn,雅诗路鞋业,拿货地址： 温岭市 横峰   下洋林发展路88-2号  ,15867070786
QQ：997143693,http://shop1041962.k3.cn,娇媚妮鞋业,拿货地址： 温岭市 夹屿   长大村A区225号  ,18523040716 15023647041
QQ：3483169744,http://shop1041977.k3.cn,百分百幸运女鞋,拿货地址： 温岭市 夹屿   金施村新区13号  ,13780187260
QQ：523174253,http://shop1041976.k3.cn,小糯米鞋业,拿货地址： 温岭市 夹屿   复兴路7号  ,13606672616
QQ：2550565493,http://shop1041968.k3.cn,开瑞鞋业,拿货地址： 温岭市 城北街道   高坦村B区178号  ,15270814938
QQ：1420117498,http://shop1037284.k3.cn,妙倍诗女鞋,拿货地址： 温岭市 夹屿   欧风路77号  ,13858888246
QQ：731974985,http://shop1041995.k3.cn,禄晨鞋业,拿货地址： 温岭市 夹屿   欧风路大西金  ,18379559419
QQ：599996952,http://shop1041971.k3.cn,达隆鞋业,拿货地址： 温岭市 夹屿   泽楚路38号  ,15888408582 15857858333
QQ：534413902,http://liqingcheng.k3.cn,立倾城鞋厂,拿货地址： 温岭市 横峰   七份岸新区28号  ,15355608832 18638371303
QQ：693627310,http://shop1041965.k3.cn,三友女鞋,拿货地址： 温岭市 夹屿   泽楚路19号  ,13795677197
QQ：1453001319,http://shop1041946.k3.cn,喜相逢,拿货地址： 温岭市 夹屿   双峰大道10号  ,18867655681
QQ：1554587568,http://shop1041954.k3.cn,米粒,拿货地址： 温岭市 横峰   下洋林鞋业园9幢6号  ,15720832950
QQ：1715516405,http://duosi.k3.cn,多思女鞋,拿货地址： 温岭市 城北街道   杨家渭新区27幢1号  ,18457698090 18257669484
QQ：3189431318,http://hongwei168.k3.cn,泓伟鞋业,拿货地址： 温岭市 城北街道   麻车村521-3号  ,13736276896 18870373597
QQ：1159563395,http://shop1041921.k3.cn,辰舟鞋业,拿货地址： 温岭市 城北街道   杨家渭新区17幢1号  ,13361620104
QQ：2718237288,http://shop1041914.k3.cn,美女鞋铺,拿货地址： 温岭市 城北街道   杨家渭新区20幢3号  ,18806864979
QQ：717869649,http://shop1041915.k3.cn,小九尾,拿货地址： 温岭市 城北街道   杨家渭新区20幢5号  ,13736268089
QQ：759861163,http://shop1041902.k3.cn,洛曼斯,拿货地址： 温岭市 横峰   下洋林鞋业园5幢28号  ,18606501219
QQ：751677572,http://shop1041901.k3.cn,苒苒鞋业,拿货地址： 温岭市 夹屿   长大村C区240号  ,18869965187
QQ：2801261870,http://shop1041852.k3.cn,遇尚小旺旺,拿货地址： 温岭市 城北街道   花桥村63号  ,18968593952 18248668225
QQ：2323626161,http://shop1041829.k3.cn,小太阳鞋业,拿货地址： 温岭市 夹屿   金施村C区2号  ,18969620325
QQ：2380238590,http://kaidaxieye.k3.cn,开达鞋业,拿货地址： 温岭市 夹屿   金施村B区51号  ,13058719696 13716915986
QQ：2653842786,http://shop1041858.k3.cn,前度鞋业,拿货地址： 温岭市 横峰    横石路   横峰工业路38号  ,13606677991
QQ：513886762,http://shop1041821.k3.cn,鑫怡鞋业,拿货地址： 温岭市 夹屿    双峰大道   双峰一区112号  ,13067510988
QQ：864727550,http://xinxing.k3.cn,新兴鞋业,拿货地址： 温岭市 夹屿   夹屿新村C幢3号  ,18367688602 13058800286
QQ：234902720,http://shop1041844.k3.cn,天使鞋业,拿货地址： 温岭市 夹屿   欧风西路50号  ,13736596551 15988913896
QQ：780807316,http://shop1041849.k3.cn,美亚鞋业,拿货地址： 温岭市 夹屿   欧风西路135号  ,13250868718
QQ：36544101,http://shop1041845.k3.cn,啓發厂家直销,拿货地址： 温岭市 横峰    横石路   横石中路516号  ,18857608608
QQ：2244411234,http://shop1041834.k3.cn,放电,拿货地址： 温岭市 横峰    横石路   横石中路379号  ,15990612346
QQ：404470342,http://shop1041836.k3.cn,携童女鞋,拿货地址： 温岭市 横峰   前陈新村A区11幢29号  ,15990672536
QQ：3301756019,http://shop1041813.k3.cn,朴素鞋业,拿货地址： 温岭市 夹屿    双峰大道   双峰一区171号  ,13586220762
QQ：404470342,http://shop1041837.k3.cn,笑脸女鞋,拿货地址： 温岭市 横峰   前陈新村A区11幢29号  ,13633837698
QQ：1099420565,http://liwu.k3.cn,丽维鞋业,拿货地址： 温岭市 横峰   前陈新区北路9号  ,13858656069
QQ：578904784,http://shop1030780.k3.cn,易双好鞋,拿货地址： 温岭市 城北街道    万昌村芳田   芳田新村31幢3号  ,13024777793
QQ：1216809031,http://shop1041802.k3.cn,华君达女鞋,拿货地址： 温岭市 横峰   石埭西岸68-2号  ,13958663878
QQ：331665162,http://shop1041814.k3.cn,美迹鞋业,拿货地址： 温岭市 横峰   东塘工业区东升路36号  ,15868679668
QQ：310978335,http://shop1041812.k3.cn,映山红女鞋,拿货地址： 温岭市 横峰   下洋林125号  ,13758660996
QQ：2431048941,http://shop1041801.k3.cn,伊敏女鞋,拿货地址： 温岭市 城北街道   杨家渭新区1幢1-2号  ,15869583704
QQ：1446570979,http://shop1041791.k3.cn,钻足鞋业,拿货地址： 温岭市 横峰   前陈四区35号  ,13362683260 18969681116
QQ：354514047,http://shop1041772.k3.cn,惠乐鞋业,拿货地址： 温岭市 横峰    汇川王   宅前路73-2号  ,15957658595
QQ：3501651480,http://shop1041764.k3.cn,佳媛祺,拿货地址： 温岭市 横峰    横石路   横石中路290号  ,15967049098
QQ：806948676,http://shop1041777.k3.cn,轩恒鞋业,拿货地址： 温岭市 夹屿   欧风路2号  ,15558639138
QQ：512985708,http://shop1041781.k3.cn,发财树,拿货地址： 温岭市 城北街道    万昌村芳田   芳田新村29幢1号  ,13616641128
QQ：2748588665,http://shop1041768.k3.cn,宝霖女鞋,拿货地址： 温岭市 横峰   小东洋旭东路9号  ,17857516636 13185614336
QQ：531362848,http://shop1041782.k3.cn,韩雅轩鞋业,拿货地址： 温岭市 夹屿   欧风路33号  ,15939799993
QQ：332003590,http://shop1041778.k3.cn,风帆鞋业,拿货地址： 温岭市 夹屿    双峰村   双峰北路175号  ,15083867062 15067624290
QQ：842845684,http://shop1038086.k3.cn,白富美,拿货地址： 温岭市 横峰   下洋林鞋业园1幢21-22号  ,17761508222 15624272888
QQ：2682777099,http://shop1041683.k3.cn,景和鞋业,拿货地址： 温岭市 夹屿   金施村C区62号  ,13655769139
QQ：153461713,http://qhyea613.k3.cn,柒荷叶鞋业商行,拿货地址： 温岭市 横峰   东塘工业区长兴街48-50号  ,13357681201
QQ：1024768539,http://shop1041748.k3.cn,柠熙鞋业,拿货地址： 温岭市 城北街道    东普村   东普新村27幢2-6号  ,13666812353
QQ：3408118619,http://shop1041693.k3.cn,红云鞋业,拿货地址： 温岭市 横峰    横石路   横石中路250号  ,18658665189 15888670187
QQ：246525809,http://geerya55.k3.cn,广俊鞋业,拿货地址： 温岭市 横峰    横石路   横石中路503号  ,13566677683 18357663166
QQ：391934554,http://shop1041741.k3.cn,艳艳,拿货地址： 温岭市 夹屿   泽楚路133-1号  ,13958519580
QQ：536423932,http://shop1041711.k3.cn,小红帽,拿货地址： 温岭市 城北街道    麻车村   麻车新区2幢8号  ,18588863605 15713803112
QQ：421868033,http://shop1041732.k3.cn,冰雪女鞋,拿货地址： 温岭市 城北街道   杨家渭新区7幢3号  ,17705877180 18066395100
QQ：737885100,http://shop1041729.k3.cn,光州鞋业,拿货地址： 温岭市 城北街道   杨家渭新区5幢1号  ,17338521110 15518599955
QQ：1061309675,http://shop1041657.k3.cn,美丽168,拿货地址： 温岭市 横峰   石埭东岸161号  ,18968531088
QQ：1447105012,http://shop1041717.k3.cn,舒顺鞋业,拿货地址： 温岭市 城北街道   中马路130号  ,13738522237 13058687887
QQ：2055810257,http://shop1041695.k3.cn,宇星F鞋业,拿货地址： 温岭市 横峰    横石路   横石东路戴家81号  ,13738695192
QQ：491936159,http://shop1041659.k3.cn,聚诚鞋业,拿货地址： 温岭市 夹屿   金施村A区43-1号  ,15967088455 13867600066
QQ：1243850660     ,http://shop1041699.k3.cn,乐禾鞋业,拿货地址： 温岭市 横峰   小东洋新区128号三楼  ,18157655553
QQ：1195372006,http://xfjr.k3.cn,幸福佳人鞋业,拿货地址： 温岭市 横峰    横石路   横石中路278号  ,15067698945 18767692920
QQ：85069625,http://shop1041686.k3.cn,简优女鞋,拿货地址： 温岭市 夹屿    泽楚路   后西汇工业区  ,13073897067
QQ：987565002,http://shop1041583.k3.cn,锦汇鞋业,拿货地址： 温岭市 夹屿   双峰大道99号  ,13616684486 13626603352
QQ：973785528,http://shop1041672.k3.cn,永丽鞋业有限公司,拿货地址： 温岭市 横峰   东塘工业区广冠路106-108号  ,18806585328
QQ：1398176654,http://shop1041652.k3.cn,火鸟,拿货地址： 温岭市 横峰    横石路   横石中路449号  ,15888629927
QQ：1398176654,http://shop1041653.k3.cn,一左一右,拿货地址： 温岭市 横峰    横石路   横石中路449号  ,15011040028
QQ：363824196,http://shop1041639.k3.cn,换季的第一双鞋厂,拿货地址： 温岭市 夹屿   夹屿新村E幢6号  ,15957675916
QQ：751996902,http://shop1041656.k3.cn,牛爆爆鞋业,拿货地址： 温岭市 夹屿    金施村   牧新路60号  ,15044976999
QQ：280928496,http://shop1041613.k3.cn,锐豹鞋业,拿货地址： 温岭市 夹屿   金施村B区125号  ,18057607566
QQ：249835589,http://shop1041647.k3.cn,歆旺鞋业,拿货地址： 温岭市 夹屿   埭头蔡村新区13号  ,13819664052 18967607251
QQ：3170491092,http://shop1041655.k3.cn,东方小子,拿货地址： 温岭市 横峰   下洋林124-1号  ,13755472283
QQ：18367676098,http://shislr.k3.cn,时尚丽人厂家,拿货地址： 温岭市 横峰    横石路   横石中路东洋207号  ,18367676098
QQ：351599473,http://shop1041651.k3.cn,销售靓鞋业,拿货地址： 温岭市 横峰   前陈六区29号  ,18969625398
QQ：435419268,http://shop1041642.k3.cn,千一鞋业,拿货地址： 温岭市 夹屿    双峰大道   双峰一区122号  ,13957771477 13867659363
QQ：629681451,http://shop1041638.k3.cn,巨邦,拿货地址： 温岭市 横峰   下洋林31号  ,18806546805
QQ：2329190218,http://shop1041635.k3.cn,锦奇鞋庄,拿货地址： 温岭市 城北街道   横塘小区16幢2号  ,18069351227
QQ：975377240,http://shop1041513.k3.cn,彪骆,拿货地址： 温岭市 夹屿   横泾村五区57号  ,13788815292
QQ：250465271,http://shop1041553.k3.cn,美润鞋业,拿货地址： 温岭市 夹屿   横泾村五区98号  ,18819802799
QQ：1140267330,http://shop1041607.k3.cn,亿佰云,拿货地址： 温岭市 夹屿    双峰大道   双峰一区193号  ,15325550120
QQ：240194119,http://qiangfaxieye.k3.cn,强发鞋厂,拿货地址： 温岭市 城北街道   横塘小区14幢8号  ,13858636952
QQ：627072828,http://shop1041624.k3.cn,亿新鞋业,拿货地址： 温岭市 夹屿   欧风西路26号  ,15990638272
QQ：1466548294,http://shop1041608.k3.cn,漂靓猫,拿货地址： 温岭市 城北街道    麻车村   麻车后湾工业区经环路9号  ,15267292204
QQ：103449492,http://shop1041594.k3.cn,楚茗鞋业,拿货地址： 温岭市 城北街道    石粘   南山闸218号  ,13758695591 13325965591
QQ：2431777100,http://shop1041599.k3.cn,宿村,拿货地址： 温岭市 夹屿   金施村C区61号  ,13819621875
QQ：110835288,http://shop1041588.k3.cn,悦焓鞋业,拿货地址： 温岭市 夹屿   长大村A区51号  ,15825642267
QQ：275475056,http://shop1041510.k3.cn,乐步凡鞋贸,拿货地址： 温岭市 夹屿   夹屿新村C幢1号  ,13958636813
QQ：3604927490,http://h18599991888.k3.cn,南极人鞋业,拿货地址： 温岭市 夹屿   金施村A区126号  ,18599991888
QQ：1123360287,http://shop1041582.k3.cn,雨如鞋业,拿货地址： 温岭市 夹屿   长大村A区178号  ,15355861871
QQ：1535111521,http://18599998168.k3.cn,闽于行,拿货地址： 温岭市 夹屿   金施村A区126-2号  ,18599991888
QQ：13938807955,http://shop1041562.k3.cn,双庆鞋业,拿货地址： 温岭市 夹屿   金施村A区70号  ,13938807955
QQ：815537265,http://shop1041497.k3.cn,昌源鞋业,拿货地址： 温岭市 横峰    横石路   横石中路510号  ,13732320305
QQ：1145485940,http://shop1041549.k3.cn,东新鞋业,拿货地址： 温岭市 夹屿    双峰大道   双峰一区109号  ,13905663595
QQ：3110393201,http://shop1041537.k3.cn,森鹏鞋业,拿货地址： 温岭市 夹屿    双峰大道   双峰二区33号  ,15888657706
QQ：1653005924,http://shop1041485.k3.cn,全球通外贸,拿货地址： 温岭市 夹屿   横泾村五区72号  ,15888638067
QQ：1064990846,http://shop1041542.k3.cn,辉越鞋业有限公司,拿货地址： 温岭市 夹屿   金施村B区108号  ,13958618528
QQ：1767586399,http://shop1041495.k3.cn,秋水伊人鞋业,拿货地址： 温岭市 横峰    横石路   横石中路468号  ,15868630962
QQ：282403165,http://282403165.k3.cn,锦绣公主,拿货地址： 温岭市 横峰    横石路   横石中路128号  ,13175466909 18248669866
QQ：1013211207,http://shop1041472.k3.cn,铭乐鞋业,拿货地址： 温岭市 横峰   下洋林32号  ,18155691821
QQ：324898099,http://shop1041535.k3.cn,维昌鞋厂,拿货地址： 温岭市 横峰   祝家洋工业区1幢  ,13906862686 13084683660
QQ：3267205137,http://shop1041453.k3.cn,伊佰媚工厂直销,拿货地址： 温岭市 横峰   东塘工业区广冠路126-128号  ,13968666089
QQ：929818934,http://shop1030699.k3.cn,时尚丽足,拿货地址： 温岭市 城北街道   杨家渭新区5幢36-37号  ,17762653968 17786203635
QQ：863051154,http://shaanghaoxieye.k3.cn,上好鞋业,拿货地址： 温岭市 城北街道    万昌村芳田   芳田新村6幢5号  ,15068668776
QQ：2297123226,http://shop1041473.k3.cn,十里香鞋业,拿货地址： 温岭市 夹屿    双峰大道   联树村D区103号  ,18815669235
QQ：729719485,http://9938.k3.cn,米莱儿鞋业,拿货地址： 温岭市 夹屿   金施村C区98号  ,15988959938 13608337397
QQ：2860165056,http://shop1041450.k3.cn,乐之轩鞋业,拿货地址： 温岭市 夹屿   金施村A区83号  ,13736604233 13644609559
QQ：3192413464,http://shop1041285.k3.cn,东晟鞋厂,拿货地址： 温岭市 城北街道    石粘   北新北路114号  ,13538598881
QQ：799815975,http://shop1041471.k3.cn,调皮靓女鞋业有限公司,拿货地址： 温岭市 夹屿   金施村B区155号  ,13958515606
QQ：3634561721,http://shop1041464.k3.cn,云鹏鞋业,拿货地址： 温岭市 横峰    横石路   横石中路东洋211号  ,13958664422
QQ：71639993,http://shop1039527.k3.cn,金顺来,拿货地址： 温岭市 横峰   下洋林17号  ,15888602365 15967626875
